Country Name,Country Code,Indicator Name,Indicator Code,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Sulawesi Selatan, Prop.",ID.SE,"Total Natural Resources Revenue Sharing from Geothermal  Energy (in IDR, realization value)",NRRV.SHR.GEOT.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,"Total Natural Resources Revenue Sharing from Mining (in IDR, realization value)",NRRV.SHR.MIN.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15340907946,18099597107,40084959468,25680000000,9058887539,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,"Total Natural Resources Revenue Sharing from Oil (in IDR, realization value)",NRRV.SHR.PETR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Other Revenue (in IDR),REV.OTHR.CR,,,,,,,,,,,,,,,,,,,151800000,237200000,480400000,416300000,0,0,0,0,0,,14696000000,12912000000,26739803971,7220318390,0,18481139000,58543730688,44061749248,8.86E+11,2.56E+12,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Own Source Revenue/PAD (in IDR),REV.OSRV.CR,,,,,,,,,,,,,,,,,,,59240000000,77800000000,93640000000,1.02E+11,67940000000,92750000000,71500000000,2.01E+11,3.25E+11,4.45E+11,5.64E+11,6.76E+11,7.76E+11,9.92E+11,1.24E+12,1.24E+12,1.55E+12,1.96E+12,2.20E+12,2.56E+12,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Population (in number of people),SP.POP.TOTL,,,,,,,,5705169,5783321,5863298,5945142,6028900,6114622,6202358,6304700,6405600,6505700,6605300,6704300,6785264,6899500,6995800,7091200,7185600,6862463,6824657.521,6897990.864,7065961.243,7408355.572,7506969.096,7608695.973,7716455.075,7823790.3,7929911.007,8034776,8156129,8250018,8342047,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Population for Age 0-14 (only 2005 and 2010) (in number of people),SP.POP.0014.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332076,,,,,2482509,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Population for Age 15-64 (only 2005 and 2010) (in number of people),SP.POP.1564.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4812899,,,,,5110194,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Population for Age 65 and above (only 2005 and 2010) (in number of people),SP.POP.65UP.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343699,,,,,441378,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Revenue (in IDR),REV.TOTL.CR,,,,,,,,,,,,,,,,,,,1.62E+11,1.86E+11,2.17E+11,2.41E+11,2.27E+11,3.10E+11,3.25E+11,5.24E+11,6.59E+11,8.63E+11,1.47E+12,1.17E+12,1.48E+12,1.81E+12,2.14E+12,2.18E+12,2.56E+12,3.11E+12,4.43E+12,4.87E+12,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Revenue Sharing,REV.RV.SHR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Special Allocation Grant/DAK (in IDR),REV.DAK.CR,,,,,,,,,,,,,,,,,,,46630000000,49610000000,54080000000,61170000000,64390000000,1.02E+11,1.23E+11,0,0,3400000000,,,0,,35140000000,44849000000,29276302468,41886000000,42770000000,64260000000,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Agriculture (in IDR Billion),DAK.AGR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Demographic (in IDR Billion),DAK.POP.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Education (in IDR Billion),DAK.EDU.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Environment (in IDR Billion),DAK.ENVR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Fishery (in IDR Billion),DAK.FSH.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Forestry (in IDR Billion),DAK.FRST.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Government Sector (in IDR Billion),DAK.GOVT.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Health (in IDR Billion),DAK.HE.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.482,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Health Sector (Subsect: Basic Services) (in IDR Billion),DAK.HE.BSRV.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Health Sector (Subsect: Recommended Services) (in IDR Billion),DAK.HE.RSRV.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.482,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Infrastructure (in IDR Billion),DAK.INFR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.137,41.367,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Infrastructure Sector (Subsect: Irrigation) (in IDR Billion),DAK.INFR.IRIG.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.102,21.137,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Infrastructure Sector (Subsect: Road) (in IDR Billion),DAK.INFR.ROD.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.035,20.23,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Infrastructure Sector (Subsect: Water) (in IDR Billion),DAK.INFR.H2O.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Trade (in IDR Billion),DAK.TRAD.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Specific Allocation Grant for Village (in IDR Billion),DAK.VILG.CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Prop.",ID.SE,Total Tax Revenue Sharing/DBH Pajak (in IDR),REV.TXRV.SHR.CR,,,,,,,,,,,,,,,,,,,9079000000,10970000000,16510000000,16710000000,16620000000,22880000000,18100000000,53035941456,69184016421,94084315653,1.23E+11,1.28E+11,1.68E+11,1.69E+11,1.77E+11,1.97E+11,2.17E+11,2.31E+11,3.00E+11,,,,
"Sulawesi Selatan, Prop.",ID.SE,Tourism and culture function expenditure (in IDR),FC.XPD.TOUR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,5414649951,11080268285,10280397622,,,,16971274772,18560000000,18823738572,,,47520000000,,,,
"Sulawesi Selatan, Prop.",ID.SE,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,,,,,,,,,,,,,,,,,,,,,48.28304,,,,48.87893,,,48.80026,,50.97383,,,57.94297,,,66.46258503,,,69.225609,,
"Sulawesi Selatan, Prop.",ID.SE,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,,,,,,,,,,,,,,,,,,,,,26.84703,,,,21.84497,,,16.50454,,18.53317,,,11.0998,,,7.482993197,,,7.3416023,,
"Sulawesi Selatan, Prop.",ID.SE,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,,,,,,,,,,,,,,,,,,,,,21.9563,,,,26.55349,,,31.74449,,28.51491,,,28.81874,,,25.6462585,,,23.06403,,
"Sulawesi Selatan, Prop.",ID.SE,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,,,,,,,,,,,,,,,,,,,,,0.3121748,,,,0.3523383,,,0.2269779,,0.1217285,,,0.0678887,,,0.408163265,,,0.36875629,,
"Sulawesi Tenggara, Prop.",ID.SG,Agriculture function expenditure (in IDR),FC.XPD.AGR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,26151036870,21457043540,28723899624,,29248009163,39320167117,57901313749,77060000000,1.06E+11,76254122454,,1.15E+11,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Average National Exam Score: Junior Secondary Level (out of 100, available only in district level for 2009)",SE.NEXM.SCR.JRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Average National Exam Score: Primary Level (out of 100, available only in district level for 2009)",SE.NEXM.SCR.PRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Average National Exam Score: Senior Secondary Level (out of 100, available only in district level for 2009)",SE.NEXM.SCR.SRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Birth attended by Skilled Health worker (in % of total birth),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,26.70808,26.09476,34.00231,37.09063,34.70915,50.63525,34.02124,36.68205,43.15915,45.69647,47.25174,46.35775,52.79636,48.78137,53.14679,57.17374,58.11121,64.853775,66.18493,78.5,86.49
"Sulawesi Tenggara, Prop.",ID.SG,BPK Audit Report on Sub-National Budget,BPK.AUD.SUBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,4,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Capital expenditure (in IDR),EC.XPD.CAP.CR,,,,,,,,,,,,,,,,,,,,,,,,,,19832885089,41009959510,92772587107,,75617491928,1.53E+11,1.73E+11,1.51E+11,3.57E+11,2.35E+11,3.41E+11,2.04E+11,4.31E+11,5.54E+11,6.84E+11,7.52E+11
"Sulawesi Tenggara, Prop.",ID.SG,Consumer Price Index in 42 cities base 1996,EP.CPI.1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Consumer Price Index in 45 cities base 2002,EP.CPI.2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Consumer Price Index in 66 cities base 2007,EP.CPI.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Economy function expenditure (in IDR),FC.XPD.ECON.CR,,,,,,,,,,,,,,,,,,,,,,,,,,15779027735,19378226557,32815526638,,21802726879,34821206723,39660451273,41800000000,57510683600,43112570272,,53730000000,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Education function expenditure (in IDR),FC.XPD.EDU.CR,,,,,,,,,,,,,,,,,,,,,,,,,,13330625544,13526487735,22161282743,,18143218438,24142486938,48624752488,46600000000,1.32E+11,56055866312,,89720000000,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Environment function expenditure (in IDR),FC.XPD.ENVR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,4101123633,6418825654,2068979351,,2272122286,2857948666,3780322379,3533000000,3630941000,3462598004,,5849000000,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Animals and vegetable oil, fat and waxes (province Level, in USD)",TRAD.EXPT.OLFTW,,,,,,,,,,,,,,,,,,,,,,,,906950,,,,1228500,1393875,,115830,,,10902724,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Beverages and tobacco (province Level, in USD)",TRAD.EXPT.BVTO,,,,,,,,,,,,,,,,,,,,,,,,,,,1421,,,,,,393600,244724,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Chemical and related products, nes (province Level, in USD)",TRAD.EXPT.CHEM,,,,,,,,,,,,,,,,,,,,,,,,12530,79555,,,,,,,,,2837222,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Commodities and transaction not elsewhere classified (province Level, in USD)",TRAD.EXPT.OTHR,,,,,,,,,,,,,,,,,,,,,,,158165,74195,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Crude materials, inedible, except fuels (province Level, in USD)",TRAD.EXPT.CRUD,,,,,,,,,,,,,,,,,,,,,,,6515076,5598998,13130353,19874725,7125209,9006696,15731857,34582866,52444920,345082420,133000000,77197162,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Food and Live Animals (province Level, in USD)",TRAD.EXPT.FLVSK,,,,,,,,,,,,,,,,,,,,,,,12162631,3679748,10825375,18450880,16632546,9566546,11425417,4739489,826658,5453211,532650,615843,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Machinery and transport equipment (province Level, in USD)",TRAD.EXPT.MTRN,,,,,,,,,,,,,,,,,,,,,,,,,,23751,,7305,,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Manufactured goods, classified chiefly by material (province Level, in USD)",TRAD.EXPT.MANF,,,,,,,,,,,,,,,,,,,,,,,34846339,36437522,84518540,51804670,35863031,65331145,74431994,79791852,279831385,57836905,428800000,242574377,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Mineral fuels, lubricants and related materials (province Level, in USD)",TRAD.EXPT.FUEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587344,7095288,,103600,,,5129832,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"Export: Miscellaneous manufactures articles (province Level, in USD)",TRAD.EXPT.MANF.OTHR,,,,,,,,,,,,,,,,,,,,,,,,,59822,126134,135034,14052,33853,,,,,,,,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,GDP expenditure on changes in stock (in IDR Million),NE.GDI.STKB.CR,,,,,,,,,,,,,,,,,,87839,15352,9905,30058,98665,152538,221338,-73929,215045,275451,195746,288648,589683,-294977,92992,254865,338999.69,264335.99,518490.53,675906.48,806553.04,,,
"Sulawesi Tenggara, Prop.",ID.SG,GDP expenditure on exports (in IDR Million),NE.GDI.EXPT.CR,,,,,,,,,,,,,,,,,,163213,201480,292432,316611,393928,699035,536370,987942,1206533,1273036,1448855,1840256,2157179,4382123,4932488,5469119,6603568.86,7953200.74,9193734.24,10373785,10709953,,,
"Sulawesi Tenggara, Prop.",ID.SG,GDP expenditure on general government consumption (in IDR Million),NE.GDI.CON.GOVT.CR,,,,,,,,,,,,,,,,,,321847,361658,423040,511818,529429,795666,953757,1192216,1466657,1711924,1980014,2324908,2846858,3341165,3684979,4545883,5622901.1,6376434.7,6826169.54,7741316.1,8845925.6,,,
"Sulawesi Tenggara, Prop.",ID.SG,GDP expenditure on gross fixed capital formation (in IDR Million),NE.GDI.FTOT.CR,,,,,,,,,,,,,,,,,,412196,504404,560484,629757,676446,897382,1012247,1243538,1345216,1683308,1936477,2461749,3033107,3598192,4172033,5483414,7037949.95,8535392.27,9968451.34,11682499,13797526,,,
"Sulawesi Tenggara, Prop.",ID.SG,GDP expenditure on imports (in IDR Million),NE.GDI.IMPT.CR,,,,,,,,,,,,,,,,,,-386327,-366264,-399923,-459510,-528621,-892886,-893343,1000456,1306776,1410860,1638676,2330493,2882339,4528833,5088552,5948382,7537528.48,9798858.82,11061782.88,12854388,14934897,,,
"Sulawesi Tenggara, Prop.",ID.SG,GDP expenditure on non profit private institution consumption (in IDR Million),NE.GDI.CON.NPI.CR,,,,,,,,,,,,,,,,,,7335,9538,9466,10430,11663,11077,13057,14530,17218,21385,23702,27537,32138,40461,45862,52424,65360.61,83859.1,101019.03,125489.78,145944.63,,,
"Sulawesi Tenggara, Prop.",ID.SG,GDP expenditure on private consumption (in IDR Million),NE.GDI.CON.PRVT.CR,,,,,,,,,,,,,,,,,,683079,784129,923838,1062706,1205724,2713874,2888953,3410811,3920447,4489241,4962663,5655351,7204421,8732220,10113272,12345526,13524688.96,14962216.38,16566955.49,18856137,21402194,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Agriculture Sector (in IDR Million), Constant Price",NA.GDP.AGR.KR,433038.74,492445.26,519450.71,547194.39,664126.88,745764.26,858373.45,1265608.6,1199930,1348927.5,1270163.4,1417188.7,1374152.6,1472361.4,1484796.5,1671402.9,1818397,1788290.2,1844402.9,1948431.3,1998029.1,2136174.3,2155319.8,2174831.6,2162886.8,2278976.28,2444320.64,2594701.35,2798070.86,2991483.42,3128324.09,3303470.98,3469894.9,3564767.39,3610532.84,3667899.44,3853952,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Agriculture Sector (in IDR Million), Current Price",NA.GDP.AGR.CR,,,,,,,,,,,,,,,,,,,,,,,,,2162886.8,2742358.52,3336229.35,3655713.27,4223720.53,5500865.43,6219547.93,6843004.41,8091323.9,8985344.89,9419178.11,10157932.69,11170587,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Construction Sector (in IDR Million), Constant Price",NA.GDP.CNST.KR,32841.226,31945.104,42859.052,130943.63,220529.22,168566.28,177565.78,184665.66,189394.25,182540.83,182259.85,225042.49,270727.27,271249.91,288819.96,310257.12,408804.47,497077.49,555517.53,571423.34,614538.32,621420.26,401189.75,406491.69,446602.46,486762.27,516257.79,538463.94,575720.78,617444.88,671991.34,732814.84,815608.87,919170.64,1060548.57,1195882.84,1346974.1,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Construction Sector (in IDR Million), Current Price",NA.GDP.CNST.CR,,,,,,,,,,,,,,,,,,,,,,,,,446602.46,545100.82,616802.37,643333.32,718753.98,881029.11,1025987.78,1243245.75,1642895.8,1980247.11,2344169.11,2742105.02,3216924.9,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Financial Service Sector (in IDR Million), Constant Price",NA.GDP.FINS.KR,39006.175,52943.054,50341.317,50993.838,49409.922,45017.576,73942.508,112805.36,122071.29,142544.82,145746.96,159089.5,149068.54,142722.99,140024.54,159109.57,173585.56,182013.73,191053.16,203594.61,242881.05,241172.09,192302.64,199337.82,211785.98,224952.97,247670.71,306710.09,362699.29,394604.98,479331.37,516842.9,576339.93,618325.07,695309.9,822096.16,916165.15,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Financial Service Sector (in IDR Million), Current Price",NA.GDP.FINS.CR,,,,,,,,,,,,,,,,,,,,,,,,,211785.98,265084.91,298291.91,380847.84,473505.41,599499.41,810532.5,905015.49,1193400.3,1359785.58,1565002.41,1898018.38,2183992.4,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Manufacturing Sector (in IDR Million), Constant Price",NA.GDP.MNF.KR,35193.502,35115.146,31917.758,32207.816,26584.08,22377.375,42687.216,47382.25,44744.829,44391.931,89946.961,120292.05,126151.7,149542.08,169401.15,224591,238979.06,301404.68,370752.87,511561.37,530972.82,577688.86,524841.84,538873.58,584178.72,565037.71,543351.34,552937.32,562262.01,579433,756673.66,835499.92,887092.82,862645.26,1024638.79,1091287.72,1116907.3,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Manufacturing Sector (in IDR Million), Current Price",NA.GDP.MNF.CR,,,,,,,,,,,,,,,,,,,,,,,,,584178.72,555539.33,565099.77,603814.84,636758.83,751399.47,1046118.04,1419092.78,1690822.7,1649900.74,2026063.99,2217586.13,2326798,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Mining and Quarrying Sector (in IDR Million), Constant Price",NA.GDP.MINQ.KR,137880.6,240832.24,282216.25,249376.9,116393.22,107457.52,96515.124,103689.6,125011.16,150171.52,83342.328,78299.777,56082.553,227537.72,261295.61,185577.66,207175.69,175699.38,186360.95,202638.45,242611.01,219517.39,204185.45,211148.03,228759.19,215775.71,277480.08,419774.33,422523.7,459487.93,433339.29,536667.15,519175.06,550582.51,677167.15,914990.55,1308721,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Mining and Quarrying Sector (in IDR Million), Current Price",NA.GDP.MINQ.CR,,,,,,,,,,,,,,,,,,,,,,,,,228759.19,219146.15,297577.62,456212.41,514427.3,587637.22,619143.2,862310.33,1020526.2,1099235.8,1391273.25,1948316.32,2838450.4,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Other Service Sector (in IDR Million), Constant Price",NA.GDP.SRV.OTHR.KR,120483.1,122646.4,124033.86,235487.34,188048.64,183568.16,206896.77,237633.18,256601.17,286191.34,364370.4,425031.63,449208,514856.41,556891.47,619188.58,667753.31,780611.13,809860.85,833756.91,854896.02,861626.63,831030.16,851688.1,873578.77,901774.37,934623.52,972998.79,1017083.02,1079653.14,1151049.74,1220037.34,1306121,1420782.37,1440737.92,1492426.92,1603483.7,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Other Service Sector (in IDR Million), Current Price",NA.GDP.SRV.OTHR.CR,,,,,,,,,,,,,,,,,,,,,,,,,873578.77,1048165.71,1173053.98,1234269.56,1376908.3,1711721.63,2034942.81,2312584.3,2878723.1,3492921.15,3579647.2,3854556.23,4230764,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Constant Price",NA.GDP.TRD.HTL.KR,98491.774,115447.95,132351.56,147348.31,136338.27,149109.11,168724.93,213883.07,227107.32,273579.64,317473.15,362158.91,403520.93,425678.23,440186.66,487240.98,524095.5,552692.09,582520.57,625228.39,689992.47,785478.46,788374.61,803339.98,883076.86,959380.9,1034135.93,1049739,1144521.7,1247247.28,1305751.37,1427412.11,1577137.6,1807817.91,2024337.69,2249444.67,2517689.8,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Current Price",NA.GDP.TRD.HTL.CR,,,,,,,,,,,,,,,,,,,,,,,,,883076.86,1045400.8,1198627.38,1306667.52,1534682.76,1845829.52,2198800.01,2733068.37,3610266.1,4475786.14,5144639.56,5963725.97,6985435.7,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Transportation and Telecommunication Sector (in IDR Million), Constant Price",NA.GDP.TRAN.COMM.KR,16087.306,18624.562,24211.568,34855.481,44918.256,54290.47,71636.503,106398.64,117445.42,144857.76,149569.19,171327.06,166850.92,161127.77,168779.12,171775.16,163082.71,193263.8,210776.46,226573.06,79673.998,264325.97,288937.44,312998.97,354142.55,398919.47,435316.88,483864.31,549502.5,601168.92,656251.38,694483.1,789659.51,944051.2,1029413.72,1128516.51,1239432.5,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Transportation and Telecommunication Sector (in IDR Million), Current Price",NA.GDP.TRAN.COMM.CR,,,,,,,,,,,,,,,,,,,,,,,,,354142.55,403714.49,497833.34,556919.27,674191.59,966953.5,1161414.27,1466679.09,1881466.5,2375029.28,2636522.42,2950075.47,3287849.8,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Utilities Sector (in IDR Million), Constant Price",NA.GDP.UTL.KR,470.34946,736.70738,789.81582,1891.9683,1510.7732,1368.9693,1447.9705,1691.147,2989.001,3522.9511,4960.6231,6167.003,5844.5714,5814.0308,6675.3535,7803.6953,9793.7709,11030.412,11878.176,13486.566,15765.201,20011.856,22395.299,25014.01,29641.32,32406.18,34904.96,38473.33,47796.48,56332.67,60617.82,64491.61,69556.67,80434.84,87502.02,97217.9,117024.25,,,,
"Sulawesi Tenggara, Prop.",ID.SG,"GDP on Utilities Sector (in IDR Million), Current Price",NA.GDP.UTL.CR,,,,,,,,,,,,,,,,,,,,,,,,,29641.32,39829.04,59969.52,71003.19,115006.67,136111.18,153864.22,168073.89,193423.45,237690.01,262556.68,296357.49,359943.12,,,,
"Sulawesi Tenggara, Prop.",ID.SG,General administration function expenditure (in IDR),FC.XPD.ADMN.CR,,,,,,,,,,,,,,,,,,,,,,,,,,65972600851,1.13E+11,1.62E+11,,1.89E+11,2.63E+11,2.82E+11,4.63E+11,6.83E+11,5.85E+11,,1.06E+12,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Goods and services expenditure (in IDR),EC.XPD.GSR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,39296634939,66005149857,64912801414,,80613509270,1.71E+11,1.58E+11,2.23E+11,2.60E+11,2.28E+11,2.25E+11,2.75E+11,2.59E+11,3.63E+11,3.74E+11,3.84E+11
"Sulawesi Tenggara, Prop.",ID.SG,Health function expenditure (in IDR),FC.XPD.HE.CR,,,,,,,,,,,,,,,,,,,,,,,,,,21775557992,19922809785,21977914220,,28781837742,36455225705,45041222565,65170000000,79499601900,93880612100,,1.49E+11,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Household Access to Electricity: Total (in % of total household),HOU.ELC.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,36.9,44.99,54.47,58.07,56.94,56.9,52.2,57.47,61.42,,65.28,71.3,76.34,80.66,79.28645,84.30793,88.37,91.186867,90.04534912,93.45082855,94.11017609
"Sulawesi Tenggara, Prop.",ID.SG,Household Access to Fixed Line Phone Connection (in % of total Household),HOU.MLT.MAIN.ZS,,,,,,,,,,,,,,,,,,,,,2.254212,,,,2.982315,,,4.085022,,5.531719,,,5.528162,,,3.239963,,,,,
"Sulawesi Tenggara, Prop.",ID.SG,Household Access to safe Sanitation (in % of total Household),HOU.STA.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,55.3,57.67,60.17,56.24,57.12,56.37,56.79,61.61,62.41,58.25,56.03,56.78,58.15,59.05,58.87681,58.63703,59.29,61.112888,64.20694733,68.7820282,69.43701172
"Sulawesi Tenggara, Prop.",ID.SG,Household Access to Safe Water (in % of total household),HOU.H2O.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,37.12,41.56,44.86,44.64,48.82,47.34,46.51,51.41,51.72,51.35,52.99,53.29,56.04,59.28,56.11284,61.59,62.89,66.696251,66.73209381,75.328125,75.84165955
"Sulawesi Tenggara, Prop.",ID.SG,Household per capita expenditure (in IDR),HOU.XPD.PC.CR,,,,,,,,,,,,,,,,,,32883.34,,,48255.5,,,97310.51,105137.66,113820.02,149343.86,182883.89,185665.58,186271.27,204978.59,270227.84,274635.46,327345.08,425598.94,483520,554845,541571.21,592136.9,,
"Sulawesi Tenggara, Prop.",ID.SG,Housing and public facilities function expenditure (in IDR),FC.XPD.HOUS.CR,,,,,,,,,,,,,,,,,,,,,,,,,,689370000,3701354500,60279554800,,,1.16E+11,,0,0,0,,0,,,,
